TimeStamp,Symbol,Quantity,Price
51317856198,fdb,228,250
51317876649,gfg,274,81
51317879549,edd,129,142
51317904782,fba,16,187
51317907178,gbg,42,18
51317910091,bfd,84,173
51317922995,daa,275,85
51317936111,acf,294,13
51317941907,bge,85,161
51317951698,dbg,167,18
51317966516,aac,176,159
51317973020,aeg,90,58
51317973104,bea,202,230
51317979598,aad,66,156
51317980954,efc,284,316
51317991962,eec,106,176
51317992390,efe,16,148
51317995658,afa,107,145
51317996144,aba,172,238
51318003940,dgg,228,281
51318021243,gfe,220,72
51318030770,bbd,49,118
51318033618,cbe,171,29
51318041924,dda,262,58
51318043116,ade,254,200
51318044576,gbd,256,40
51318056084,geg,146,296
51318064241,fbb,263,17
51318068574,adg,96,207
51318070993,bec,163,239
51318081141,dfg,14,185
51318113975,fgc,110,162
51318117507,fbg,205,53
51318175500,bcc,192,16
51318184250,eag,197,188
51318198967,ccf,64,84
51318215941,aad,57,152
51318247457,gff,76,27
51318259819,bed,7,63
51318284548,bfb,127,122
51318288165,gge,278,184
51318290226,fbe,114,162
51318319684,bbg,46,195
51318342071,fef,116,56
51318352388,bdg,117,202
51318359358,eeg,177,172
51318362591,fac,222,128
51318391226,bff,188,180
51318393436,efa,97,200
51318399034,gfa,77,214
51318416762,eea,198,198
51318423353,dgd,90,52
51318434490,fda,56,53
51318437783,dgf,288,98
51318447440,dca,51,291
51318458776,dfc,119,125
51318458835,cfg,74,294
51318500273,ebg,179,134
51318512455,dae,20,171
51318517665,add,237,149
51318527799,dfe,52,108
51318560206,cdg,152,111
51318565483,dcc,73,226
51318579598,gab,176,58
51318590508,daf,182,302
51318605609,adc,227,292
51318610674,cdb,110,21
51318621714,bff,20,187
51318623793,gcb,81,53
51318633054,ccg,232,82
51318645772,aee,186,14
51318652384,agc,204,6
51318664130,dgb,275,110
51318678272,ddg,265,312
51318684990,ebf,167,92
51318761085,dbc,134,120
51318761459,gdf,182,197
51318784667,cde,18,340
51318795974,dfd,148,110
51318804083,fgb,190,292
51318809299,fee,40,201
51318816278,beb,41,257
51318830560,cba,125,222
51318880865,fgd,114,107
51318891029,aca,196,5
51318911941,dff,170,288
51318932713,efc,208,338
51318952575,gcc,218,145
51318957342,eaf,71,18
51318989405,cef,172,233
51319008280,agc,280,7
51319023369,agb,228,276
51319032572,ege,139,243
51319046776,bef,257,5
51319061923,egg,146,48
51319082728,ega,297,22
51319122654,acd,89,61
51319135730,ffa,163,14
51319137970,geb,209,91
51319148434,bcb,299,155
51319208922,ebg,169,128
51319218471,abb,267,223
51319225112,fdg,159,191
51319248429,gee,30,240
51319256486,fde,68,72
51319263151,fag,209,199
51319264440,bag,221,92
51319297950,gag,287,157
51319323377,gea,274,68
51319324468,bfg,68,213
51319331186,cab,234,186
51319382425,efb,132,173
51319432890,fcb,8,355
51319477310,dge,3,51
51319480722,dbe,203,154
51319495138,fce,188,19
51319507512,fcb,155,394
51319520150,gba,292,34
51319524231,efa,178,231
51319587061,cga,75,213
51319600456,bfa,17,170
51319601925,edf,272,358
51319623100,bad,89,44
51319625385,bgc,60,133
51319663710,aba,282,197
51319670702,adf,173,251
51319676714,ace,262,273
51319678710,eff,283,100
51319685647,gdd,222,72
51319688651,fgf,232,227
51319688868,bcd,270,189
51319703981,fag,186,232
51319706383,def,103,243
51319731703,adb,176,201
51319738319,adc,209,315
51319756960,cbf,89,349
51319771041,gbb,25,207
51319778723,adg,59,221
51319795370,bbc,228,46
51319807515,cda,70,89
51319816321,egg,27,56
51319832944,dcg,211,172
51319837285,fed,239,290
51319846570,dgf,13,81
51319853162,cad,61,181
51319857371,baf,272,18
51319877444,gec,196,131
51319881846,dcd,69,205
51319906276,baa,273,168
51319906806,fab,195,41
51319914167,bgb,130,148
51319914233,eed,299,34
51319915173,gfd,9,208
51319918197,ffb,289,153
51319946451,gaa,233,185
51319949667,ega,86,23
51319991740,gga,216,274
51320031342,eeb,20,194
51320072812,bbe,286,119
51320085698,ffa,217,12
51320104372,fgf,79,190
51320106311,ead,92,34
51320125841,dea,215,106
51320130847,gbc,253,221
51320148850,bfd,299,162
51320166609,gdb,39,184
51320166909,ged,118,307
51320180641,ddd,134,233
51320190025,dag,159,150
51320213289,dge,97,44
51320220066,dga,97,245
51320227058,aaf,147,287
51320262028,cgc,124,218
51320263345,cec,8,15
51320266895,gcd,216,172
51320271373,aag,284,214
51320281896,cfa,174,150
51320303949,dfa,161,66
51320308756,agf,71,116
51320314985,eca,4,16
51320429908,bfc,75,169
51320432797,cbb,243,177
51320466831,fbb,298,19
51320469408,ceb,63,277
51320498792,efg,219,113
51320523319,bdc,272,102
51320549338,gee,56,194
51320574540,aee,31,11
51320585306,daa,291,77
51320601492,bgd,35,92
51320604510,fge,121,165
51320639706,bgc,46,114
51320662260,fbf,38,184
51320678559,ffg,282,178
51320682335,gdb,235,185
51320723906,caa,108,282
51320725230,cfe,180,22
51320780272,bff,109,196
51320801536,cgd,7,29
51320813367,afe,66,212
51320820631,gfc,259,247
51320824004,dee,230,281
51320830321,cee,176,241
51320858118,adb,239,180
51320873495,bdc,218,100
51320894570,dcf,170,193
51320951537,eaa,146,296
51320961935,bgg,62,136
51320962676,abg,28,103
51320978653,fff,102,78
51320985076,abd,40,142
51320996385,fbc,59,233
51321005422,fbe,109,192
51321007511,ebd,177,263
51321018745,gae,157,86
51321021062,ece,62,224
51321025530,bff,88,162
51321027707,eca,118,17
51321055783,ada,222,351
51321063249,cdf,217,190
51321104458,fad,128,85
51321109108,ccd,65,165
51321109545,ebg,230,143
51321169427,cge,146,161
51321172318,ddc,256,140
51321194105,edg,244,406
51321207987,acg,79,250
51321215817,gcg,140,29
51321223753,ecg,210,87
51321233488,faf,169,33
51321237828,fcg,225,259
51321238525,gge,299,187
51321240277,gdf,62,200
51321265355,bdb,152,129
51321266258,cag,69,44
51321300663,fgb,237,271
51321311774,aeg,133,68
51321334580,bac,226,101
51321341642,bce,25,117
51321345548,afg,32,153
51321348251,ggd,247,260
51321374706,adg,83,212
51321390154,gdc,216,89
51321391882,bfg,294,187
51321393142,efa,3,237
51321406974,aae,207,74
51321427090,bfd,105,187
51321432041,ggg,185,144
51321441782,ecb,95,126
51321444738,fcg,153,266
51321445358,cea,43,187
51321475750,dfa,184,55
51321491009,agf,9,110
51321505857,ede,95,15
51321520570,ggf,141,68
51321529415,fbb,219,15
51321531014,bed,119,65
51321547978,fgf,108,205
51321548673,dcb,299,72
51321549624,cca,97,218
51321568987,dad,277,174
51321583720,dde,1,99
51321595910,ebc,176,46
51321596322,bab,150,142
51321606464,bde,42,251
51321620401,ecf,115,18
51321624269,edb,286,196
51321628576,dbg,295,18
51321636659,bbe,7,121
51321662580,afb,126,174
51321671527,eef,283,257
51321682797,aed,108,266
51321683684,cdc,118,103
51321698697,ddf,244,103
51321736997,bdd,247,176
51321745215,cbc,88,185
51321757405,agd,26,321
51321757806,age,256,130
51321762523,aef,286,328
51321792425,fbd,192,193
51321818368,cff,245,28
51321819549,fag,244,187
51321830648,gbe,200,136
51321831302,gge,247,205
51321837261,eag,25,167
51321856731,cbd,142,111
51321859715,bbf,191,133
51321877621,eab,252,89
51321890476,bfa,34,159
51321909912,fga,106,279
51321915817,gde,197,40
51321916470,bab,223,137
51321917808,feg,71,77
51321918558,gag,174,175
51321950288,afc,67,204
51321952606,acb,294,171
51321971908,dbb,21,272
51321972636,agc,73,6
51321978854,fdd,254,33
51321980624,bee,236,134
51322010398,gff,298,27
51322025348,gcb,38,42
51322103118,gag,105,189
51322166566,abf,216,74
51322174565,eac,94,27
51322176589,fec,210,40
51322214527,abg,199,119
51322261003,ffa,24,11
51322279820,bdf,87,104
51322295732,fbd,249,193
51322299005,ece,7,183
51322327274,ced,40,65
51322332598,adc,111,286
51322364087,ege,241,281
51322366974,cae,18,273
51322370646,dff,280,239
51322401540,bba,206,5
51322420605,bcg,113,115
51322433094,afg,89,126
51322461479,egf,44,78
51322466318,dba,120,114
51322480685,def,202,274
51322515016,ebe,176,118
51322523315,gab,247,62
51322539291,bac,196,84
51322562066,dba,25,107
51322579504,eed,138,39
51322593977,egd,264,36
51322626074,cfa,7,142
51322630895,eae,194,84
51322653640,daa,2,67
51322665702,agc,227,6
51322687815,bff,289,170
51322688073,bbb,293,83
51322696209,fae,297,359
51322696865,bee,96,125
51322700502,dfg,33,159
51322702761,gdg,159,88
51322704268,ddb,152,58
51322705275,deg,99,109
51322709072,dbd,122,273
51322718081,cce,272,213
51322728907,baf,72,19
51322735552,cgg,58,280
51322752923,bgd,233,89
51322780338,bff,167,142
51322791594,deb,190,158
51322807798,dcg,295,180
51322818442,cbg,126,200
51322852847,cbe,51,33
51322884796,dec,166,72
51322894157,gaf,267,12
51322904558,ffb,68,180
51322909555,cgb,145,79
51322929063,dgg,295,323
51322951927,dbf,110,283
51322959598,fba,80,220
51322987923,abd,21,161
51323013763,cfc,254,158
51323017329,deb,212,184
51323017563,edf,163,372
51323022487,geb,29,84
51323060703,dgc,22,38
51323065616,bec,262,279
51323072440,gdc,111,104
51323092142,afe,84,252
51323094055,dfc,212,130
51323099405,efd,100,201
51323108293,fgg,72,187
51323147166,beg,290,212
51323152681,dbd,279,319
51323154755,efb,16,195
51323164853,gcf,265,18
51323192894,ggf,205,58
51323197304,abc,43,12
51323205331,gba,93,31
51323210390,ccc,177,321
51323220217,cdd,183,187
51323222999,cfd,145,54
51323253933,cef,18,226
51323264187,aga,287,359
51323267855,bfc,236,199
51323306517,dac,67,86
51323307426,gde,92,45
51323329186,adb,132,190
51323349339,eba,97,132
51323375069,afc,193,171
51323388466,ded,148,154
51323402663,bab,19,134
51323450149,gdf,285,236
51323469900,ege,152,250
51323482961,daa,179,57
51323527858,aeb,228,220
51323549972,bfe,17,486
51323571571,dda,114,58
51323571623,aee,265,12
51323583183,ege,150,257
51323590463,dfb,29,103
51323612620,cec,163,17
51323617698,bbf,229,146
51323626917,cfd,105,56
51323661162,fcf,280,82
51323664344,bde,13,225
51323665184,bda,39,325
51323670710,abe,171,265
51323674690,ccf,102,71
51323687909,daf,234,262
51323714472,gad,155,149
51323728260,cac,266,142
51323729850,aac,157,189
51323747723,cfe,269,23
51323763399,gee,111,188
51323771096,ceg,139,195
51323777339,cda,262,94
51323783826,gfd,194,183
51323790049,baf,137,19
51323792465,ggg,78,138
51323840166,eaa,158,313
51323918826,ddf,53,109
51323921492,bac,288,68
51323923548,bca,181,109
51323961254,gbd,108,35
51323993247,acc,26,196
51324002242,gfb,297,306
51324002442,ege,291,277
51324004829,ffd,126,78
51324020921,aaa,183,298
51324049959,bcb,96,127
51324053725,aad,255,173
51324061160,agf,57,95
51324070043,fcd,225,316
51324087809,ecd,194,102
51324096894,fcc,119,20
51324097358,aed,71,247
51324101325,dfe,2,92
51324143643,bge,211,159
51324154411,dbb,122,247
51324167561,cab,253,184
51324169022,afb,208,196
51324173498,gca,100,188
51324224523,ggc,272,49
51324245618,aec,40,240
51324246201,ddd,73,249
51324282528,fcb,123,397
51324300009,ffc,54,322
51324326325,age,62,143
51324337622,bgf,223,112
51324344524,bbc,251,39
51324391989,fdf,45,292
51324423590,dgb,27,113
51324441716,deb,103,156
51324462014,afa,106,162
51324470752,eda,114,110
51324490907,gea,30,77
51324492282,gbb,223,225
51324498044,ccb,57,24
51324525572,dbg,189,18
51324547121,bbg,60,161
51324568416,fgb,4,238
51324599403,edd,200,166
51324605143,acc,233,156
51324616064,ebg,95,115
51324617796,dge,96,40
51324624763,dbb,13,227
51324631184,cce,182,174
51324667422,bca,194,103
51324681334,ebf,6,99
51324685026,egc,281,53
51324693053,efg,248,107
51324727725,gge,67,241
51324731285,fcb,257,428
51324743507,bdc,49,82
51324746579,fbb,182,12
51324766284,fde,222,57
51324790447,abf,35,82
51324804648,bee,39,102
51324804753,edc,8,95
51324817755,gfe,97,65
51324822606,bcf,146,181
51324842072,ccd,243,196
51324842075,efe,224,153
51324842808,egb,1,296
51324859236,bcc,285,15
51324866690,acd,238,69
51324903274,bdg,160,230
51324957152,dcb,63,69
51324982923,cgf,194,328
51324982981,fgd,39,104
51325003271,eee,100,154
51325010074,ebb,84,239
51325032964,gdd,44,78
51325038208,baf,98,17
51325048959,dab,12,150
51325054932,fbc,244,253
51325075729,gdc,61,93
51325088937,afb,276,205
51325091749,dcd,113,227
51325119254,caf,222,13
51325160638,dbb,276,192
51325176695,eab,70,71
51325205475,dfd,153,126
51325215854,ffe,224,17
51325232323,eec,251,202
51325234715,bga,171,79
51325241258,eeb,104,166
51325287207,cae,142,264
51325288861,ebg,198,96
51325352661,bac,29,56
51325363493,fbg,116,49
51325390427,eff,197,101
51325422329,fdc,180,169
51325432630,eaa,57,294
51325440284,bbd,290,108
51325526077,ecd,43,102
51325535000,gaf,121,12
51325553949,abe,238,254
51325561120,bea,134,273
51325567662,dfa,138,46
51325569965,dbe,246,140
51325611850,gae,10,100
51325612557,gce,210,332
51325620611,beg,123,173
51325621768,fda,78,49
51325630844,ffb,51,162
51325632375,gag,179,162
51325647161,aea,269,123
51325655322,bfc,202,204
51325661732,bea,23,248
51325697144,baa,229,171
51325751231,ggb,192,23
51325755739,bgf,256,120
51325756808,dce,294,114
51325765584,fea,129,292
51325800881,eec,168,212
51325816201,aef,91,268
51325819470,deg,33,92
51325826709,dac,39,90
51325841169,bbb,59,77
51325850693,bee,85,99
51325854714,ade,241,196
51325877421,cfg,128,317
51325889117,dga,246,205
51325892988,ccf,7,56
51325896774,bbf,242,127
51325947191,aba,169,159
51325951925,cad,116,179
51325989854,fgb,112,233
51325995126,gga,138,276
51326014966,ceb,115,249
51326026079,bfb,186,118
51326031124,faa,70,94
51326036621,dge,196,45
51326043768,ffg,294,161
51326047203,eea,271,199
51326050104,dcc,275,198
51326052213,eda,102,89
51326057581,gbc,149,205
51326062203,beb,205,298
51326074444,gdc,244,82
51326075814,agg,196,102
51326087412,dfd,117,129
51326104028,bae,260,263
51326164772,cad,163,207
51326193780,bdg,281,253
51326230989,cbe,204,35
51326236409,bbd,37,111
51326242016,add,20,134
51326262207,gfa,192,177
51326270144,egb,132,337
51326272945,cfb,210,15
51326272981,eba,92,138
51326280452,aab,246,148
51326282194,gfe,65,63
51326304901,eac,19,25
51326320065,gbb,176,213
51326337979,feb,235,184
51326352566,bab,134,147
51326372021,gag,146,171
51326374486,afd,184,118
51326386076,cde,60,380
51326426552,ecc,103,91
51326432053,bea,109,230
51326451153,ggd,180,273
51326456353,deb,237,127
51326459335,gac,126,88
51326506839,feg,247,77
51326510165,fdb,135,297
51326517959,ceb,68,249
51326521085,cef,98,214
51326522376,bad,51,46
51326561770,gbg,277,15
51326592233,ddg,119,368
51326593674,dbc,66,111
51326599546,aae,66,86
51326621467,acc,225,179
51326635814,fdc,44,196
51326642803,dgb,262,98
51326655181,bfg,121,187
51326697305,bgf,282,109
51326697310,bbc,85,33
51326721529,gef,37,132
51326727796,dde,52,86
51326732626,geg,182,340
51326734345,eae,272,94
51326736241,ecd,145,109
51326736270,gdg,58,95
51326777356,gde,138,45
51326780336,fgc,55,145
51326791126,egc,106,56
51326804139,ddc,298,119
51326811673,cdc,291,116
51326813631,aff,159,12
51326814814,dfb,275,112
51326835427,cbg,140,216
51326875417,eba,125,117
51326894305,cgc,70,187
51326909244,fac,165,145
51326932169,agc,256,6
51326955115,ebf,87,81
51326966502,eab,52,58
51326976638,efd,251,194
51326992328,bdd,249,170
51326993322,abd,60,136
51326998580,gfg,59,79
51327010976,ccg,10,87
51327035736,fgc,270,172
51327037647,aeg,171,59
51327044594,fbd,176,158
51327046461,bbg,288,135
51327049030,gdb,40,212
51327067795,caf,156,14
51327070183,fca,92,188
51327122414,cdd,252,162
51327138068,afg,55,124
51327170393,fbe,299,197
51327187993,fdb,282,344
51327199721,ebe,285,129
51327202943,cbb,70,175
51327205148,gcc,40,147
51327206657,geb,285,92
51327236743,cbf,93,331
51327266881,gbf,268,222
51327288910,cba,75,195
51327294938,adf,161,283
51327297866,bdc,294,72
51327306152,fed,3,249
51327326099,ece,52,172
51327326523,fdg,64,175
51327348180,ecf,78,14
51327369945,afd,275,136
51327383058,ccb,75,19
51327396164,dec,288,79
51327405454,fac,99,140
51327431078,agf,83,97
51327441497,dab,89,133
51327446949,gaa,97,148
51327450785,cdb,92,17
51327450995,ecd,139,106
51327484093,bga,118,90
51327488866,eeg,196,149
51327489363,adc,73,268
51327526779,gda,217,322
51327535911,fed,67,268
51327553010,dgb,85,92
51327566054,ddd,23,291
51327604533,bec,113,253
51327625984,gge,90,284
51327633971,efd,184,203
51327636011,fgd,164,113
51327637441,acg,257,240
51327648979,bfb,211,126
51327657302,eba,176,139
51327663455,aae,261,83
51327665957,fee,156,213
51327694964,ccb,131,22
51327701767,gbd,160,40
51327706870,baf,264,14
51327745440,afe,205,236
51327756021,bdf,69,112
51327757588,acf,86,10
51327781821,bed,81,58
51327801917,agb,91,256
51327848696,ace,122,289
51327859859,afb,204,172
51327864736,dae,284,198
51327889048,fcc,92,19
51327904078,bgb,56,162
51327906226,baa,93,160
51327906922,cfb,92,15
51327911180,ede,83,12
51327916430,fea,161,315
51327942951,ccc,281,282
51327947855,dgd,235,61
51327963527,dca,285,337
51327965365,eaf,59,18
51327983777,aca,35,5
51327986755,efc,209,351
51328008891,cea,266,173
51328059054,dac,42,90
51328068040,bcb,166,124
51328078022,fec,265,34
51328089374,fef,269,64
51328091236,beg,282,185
51328100801,abb,24,214
51328105028,ded,255,169
51328107368,bff,187,149
51328112399,cba,44,202
51328136359,abg,194,103
51328159343,faa,116,108
51328163035,ead,198,37
51328188598,bgc,293,117
51328193380,gfg,203,86
51328201944,cfb,144,16
51328250309,gec,106,120
51328253901,ccf,54,50
51328289980,adg,120,218
51328313282,bdb,3,107
51328338063,dfc,285,118
51328346138,bfd,145,157
51328346766,bga,135,73
51328350823,dda,188,63
51328358878,cfb,261,17
51328364817,bgd,70,97
51328370748,bag,285,100
51328381656,edg,144,381
51328409414,efe,267,136
51328423157,aba,97,149
51328430931,ged,288,337
51328432109,dcf,286,214
51328490230,gff,213,22
51328490625,dgf,297,77
51328500453,cdg,113,125
51328553625,eca,96,14
51328596825,dag,177,142
51328601403,caa,215,301
51328608707,dbb,152,157
51328622429,bce,253,102
51328667753,ddf,119,102
51328683741,ecg,211,93
51328703671,ced,178,61
51328712381,aae,171,67
51328719892,cff,9,28
51328766922,bef,44,5
51328789871,acg,165,273
51328824499,bcf,64,195
51328840566,ega,281,23
51328850928,faf,242,32
51328878748,egg,159,62
51328884391,aaf,73,246
51328891384,cdd,30,139
51328904964,cag,197,48
51328916585,fdg,155,166
51328926544,gab,236,68
51328934127,ega,116,22
51328981348,fge,125,179
51329038645,bfa,90,146
51329042017,bfb,121,110
51329083369,gge,115,255
51329101488,dgg,247,271
51329106339,gad,214,150
51329111615,eff,46,107
51329151251,ecd,18,120
51329160827,aaa,82,354
51329161794,bde,14,209
51329165613,cda,237,94
51329171912,bcg,52,101
51329193129,gbf,23,246
51329195945,bcd,256,164
51329202783,cbg,134,246
51329227124,gga,289,306
51329243243,ggc,128,49
51329247516,adc,294,273
51329296494,ada,16,410
51329302101,cee,239,260
51329325090,gfd,273,159
51329333296,dff,80,282
51329334873,ead,214,40
51329336106,fce,85,18
51329374725,ddb,155,67
51329378306,dea,181,86
51329379767,ffb,117,191
51329384204,cgc,243,160
51329386592,cga,170,249
51329394925,cec,266,17
51329396840,gfe,39,57
51329421351,ffe,220,14
51329428093,cfc,47,143
51329441496,efb,284,165
51329443522,bba,215,5
51329450961,gdf,154,228
51329465017,eca,30,16
51329484170,agf,99,95
51329490778,fce,249,16
51329498202,fgb,218,221
51329542833,cac,252,144
51329556368,eef,276,210
51329566052,cdf,293,155
51329566537,fff,252,87
51329569342,aed,83,214
51329589728,afe,112,257
51329596816,ggd,40,305
51329620126,cgb,152,86
51329644277,dfg,299,160
51329675240,gce,292,322
51329675817,fab,259,45
51329688367,fgf,289,180
51329690576,dad,11,196
51329697623,bae,200,215
51329742694,bac,222,50
